,home_team,away_team,home_team_goals,away_team_goals,home_team_age,away_team_age,date,home_rank,home_total_points,home_rank_change,home_previous_points,home_conf,away_rank,away_total_points,away_rank_change,away_previous_points,away_conf,hour
1066,Haiti,Jamaica,2,3,28.545454545454547,26.63636363636364,2023-10-16,87.0,1268.05,0.0,1268.05,CONCACAF,62.0,1378.62,5.0,1412.13,CONCACAF,0
1069,Haiti,Saudi Arabia,0,1,28.727272727272727,26.181818181818183,2025-06-16,87.0,1268.05,0.0,1268.05,CONCACAF,53.0,1433.95,2.0,1434.71,AFC,0
1070,Guyana,Haiti,2,6,28.09090909090909,27.363636363636363,2022-06-11,175.0,958.87,-1.0,958.87,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,20
1071,Haiti,Guyana,6,0,28.09090909090909,28.363636363636363,2022-06-14,87.0,1268.05,0.0,1268.05,CONCACAF,175.0,958.87,-1.0,958.87,CONCACAF,22
1072,Haiti,Curaçao,1,5,29.272727272727277,29.181818181818183,2025-06-10,87.0,1268.05,0.0,1268.05,CONCACAF,80.0,1298.39,0.0,1298.39,CONCACAF,22
1073,United States,Haiti,2,1,25.545454545454547,28.545454545454547,2025-06-22,13.0,1643.34,2.0,1648.51,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,23
1074,Haiti,Honduras,0,0,28.63636363636364,28.181818181818183,2025-09-06,87.0,1268.05,0.0,1268.05,CONCACAF,78.0,1303.96,2.0,1332.16,CONCACAF,0
1075,Honduras,Haiti,3,0,29.545454545454547,28.90909090909091,2025-10-14,78.0,1303.96,2.0,1332.16,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,0
1076,Honduras,Haiti,2,1,28.454545454545453,26.90909090909091,2023-07-03,78.0,1303.96,2.0,1332.16,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,1
1077,Haiti,Tunisia,0,1,28.63636363636364,26.181818181818183,2026-03-29,87.0,1268.05,0.0,1268.05,CONCACAF,36.0,1489.92,6.0,1512.72,CAF,0
1078,Montserrat,Haiti,0,4,29.3,27.818181818181817,2023-03-25,178.0,950.71,0.0,950.71,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,21
1079,Haiti,Montserrat,3,2,28.0,31.0,2022-06-07,87.0,1268.05,0.0,1268.05,CONCACAF,178.0,950.71,0.0,950.71,CONCACAF,21
1080,Haiti,Bermuda,3,1,26.90909090909091,23.363636363636363,2023-03-28,87.0,1268.05,0.0,1268.05,CONCACAF,166.0,982.43,0.0,982.43,CONCACAF,22
1081,Bermuda,Haiti,0,0,27.09090909090909,27.272727272727277,2022-06-04,166.0,982.43,0.0,982.43,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,21
1082,Puerto Rico,Haiti,1,4,25.0,28.63636363636364,2024-09-07,172.0,962.77,-1.0,962.77,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,0
1083,Haiti,Puerto Rico,3,0,27.09090909090909,22.2,2024-11-19,87.0,1268.05,0.0,1268.05,CONCACAF,172.0,962.77,-1.0,962.77,CONCACAF,0
1084,Haiti,Iceland,1,1,28.0,28.272727272727277,2026-03-31,87.0,1268.05,0.0,1268.05,CONCACAF,60.0,1382.81,-2.0,1385.21,UEFA,17
1085,Haiti,Cuba,0,0,27.545454545454547,24.181818181818183,2023-09-08,87.0,1268.05,0.0,1268.05,CONCACAF,179.0,948.96,0.0,948.96,CONCACAF,20
1086,Guatemala,Haiti,2,1,29.272727272727277,26.90909090909091,2022-03-27,123.0,1138.4,1.0,1138.4,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,20
1087,Aruba,Haiti,0,5,27.5,28.63636363636364,2025-06-07,200.0,859.97,0.0,859.97,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,21
1088,Aruba,Haiti,1,3,24.363636363636363,28.363636363636363,2024-10-12,200.0,859.97,0.0,859.97,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,0
1089,Haiti,Aruba,5,3,27.0,25.09090909090909,2024-10-15,87.0,1268.05,0.0,1268.05,CONCACAF,200.0,859.97,0.0,859.97,CONCACAF,0
1090,Suriname,Haiti,1,1,29.0,28.727272727272727,2023-10-12,140.0,1077.57,1.0,1077.57,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,22
1091,Barbados,Haiti,1,3,25.454545454545453,29.181818181818183,2024-06-09,163.0,995.94,1.0,995.94,CONCACAF,87.0,1268.05,0.0,1268.05,CONCACAF,21
1092,United States,Australia,2,1,26.181818181818183,27.363636363636363,2025-10-15,13.0,1643.34,2.0,1648.51,CONCACAF,37.0,1486.86,2.0,1484.88,AFC,1
1093,United States,Costa Rica,4,3,25.63636363636364,26.727272727272727,2025-06-29,13.0,1643.34,2.0,1648.51,CONCACAF,42.0,1464.06,-7.0,1437.43,CONCACAF,23
1094,United States,Costa Rica,3,0,27.181818181818183,25.545454545454547,2025-01-23,13.0,1643.34,2.0,1648.51,CONCACAF,42.0,1464.06,-7.0,1437.43,CONCACAF,0
1095,Costa Rica,United States,2,0,23.90909090909091,24.545454545454547,2022-03-31,42.0,1464.06,-7.0,1437.43,CONCACAF,13.0,1643.34,2.0,1648.51,CONCACAF,1
1096,United States,Belgium,2,5,28.0,27.454545454545453,2026-03-28,13.0,1643.34,2.0,1648.51,CONCACAF,1.0,1828.45,0.0,1828.45,UEFA,19
1097,England,United States,0,0,26.09090909090909,25.09090909090909,2022-11-25,5.0,1755.52,1.0,1755.52,UEFA,13.0,1643.34,2.0,1648.51,CONCACAF,19
1098,United States,Jamaica,3,1,24.818181818181817,28.181818181818183,2024-03-21,13.0,1643.34,2.0,1648.51,CONCACAF,62.0,1378.62,5.0,1412.13,CONCACAF,23
1099,Jamaica,United States,0,1,28.0,25.63636363636364,2024-11-15,62.0,1378.62,5.0,1412.13,CONCACAF,13.0,1643.34,2.0,1648.51,CONCACAF,1
1100,United States,Jamaica,4,2,25.727272727272727,27.363636363636363,2024-11-19,13.0,1643.34,2.0,1648.51,CONCACAF,62.0,1378.62,5.0,1412.13,CONCACAF,1
1101,United States,Jamaica,1,1,26.0,28.545454545454547,2023-06-25,13.0,1643.34,2.0,1648.51,CONCACAF,62.0,1378.62,5.0,1412.13,CONCACAF,1
1102,United States,Paraguay,2,1,26.454545454545453,26.454545454545453,2025-11-15,13.0,1643.34,2.0,1648.51,CONCACAF,50.0,1440.53,7.0,1454.52,CONMEBOL,22
1103,Saudi Arabia,United States,0,1,26.727272727272727,25.272727272727277,2025-06-20,53.0,1433.95,2.0,1434.71,AFC,13.0,1643.34,2.0,1648.51,CONCACAF,1
1104,Saudi Arabia,United States,0,0,26.272727272727277,25.0,2022-09-27,53.0,1433.95,2.0,1434.71,AFC,13.0,1643.34,2.0,1648.51,CONCACAF,18
1105,United States,New Zealand,1,1,24.181818181818183,25.90909090909091,2024-09-10,13.0,1643.34,2.0,1648.51,CONCACAF,111.0,1161.66,1.0,1165.81,OFC,23
1106,United States,Ghana,4,0,23.272727272727277,25.90909090909091,2023-10-18,13.0,1643.34,2.0,1648.51,CONCACAF,61.0,1381.45,9.0,1428.97,CAF,0
1107,United States,Germany,1,3,24.454545454545453,28.545454545454547,2023-10-14,13.0,1643.34,2.0,1648.51,CONCACAF,11.0,1648.33,-1.0,1648.33,UEFA,19
1108,Netherlands,United States,3,1,27.363636363636363,24.90909090909091,2022-12-03,10.0,1653.73,0.0,1653.73,UEFA,13.0,1643.34,2.0,1648.51,CONCACAF,15
1109,United States,Slovenia,0,1,24.545454545454547,24.545454545454547,2024-01-20,13.0,1643.34,2.0,1648.51,CONCACAF,64.0,1375.42,-1.0,1375.42,UEFA,20
1110,United States,Panama,0,1,26.727272727272727,27.90909090909091,2025-03-20,13.0,1643.34,2.0,1648.51,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,23
1111,Panama,United States,2,1,27.545454545454547,26.0,2024-06-27,63.0,1375.56,0.0,1379.34,CONCACAF,13.0,1643.34,2.0,1648.51,CONCACAF,22
1112,United States,Panama,2,0,25.63636363636364,27.454545454545453,2024-10-13,13.0,1643.34,2.0,1648.51,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,1
1113,United States,Panama,4,5,24.63636363636364,29.545454545454547,2023-07-12,13.0,1643.34,2.0,1648.51,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,23
1114,United States,Panama,5,1,24.727272727272727,28.90909090909091,2022-03-27,13.0,1643.34,2.0,1648.51,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,23
1116,Iran,United States,0,1,28.818181818181817,24.545454545454547,2022-11-29,21.0,1572.89,0.0,1557.58,AFC,13.0,1643.34,2.0,1648.51,CONCACAF,19
1117,United States,Portugal,0,2,26.272727272727277,27.545454545454547,2026-03-31,13.0,1643.34,2.0,1648.51,CONCACAF,8.0,1660.25,0.0,1660.25,UEFA,23
1118,Grenada,United States,1,7,26.727272727272727,23.63636363636364,2023-03-25,169.0,974.03,1.0,974.03,CONCACAF,13.0,1643.34,2.0,1648.51,CONCACAF,0
1119,United States,Grenada,5,0,25.818181818181817,25.545454545454547,2022-06-11,13.0,1643.34,2.0,1648.51,CONCACAF,169.0,974.03,1.0,974.03,CONCACAF,2
1120,United States,Morocco,3,0,24.454545454545453,27.818181818181817,2022-06-01,13.0,1643.34,2.0,1648.51,CONCACAF,24.0,1547.42,-4.0,1529.93,CAF,23
1121,United States,Oman,4,0,23.454545454545453,27.454545454545453,2023-09-13,13.0,1643.34,2.0,1648.51,CONCACAF,79.0,1301.0,0.0,1306.01,AFC,0
1122,United States,Uruguay,5,1,24.727272727272727,27.272727272727277,2025-11-19,13.0,1643.34,2.0,1648.51,CONCACAF,16.0,1614.05,-1.0,1596.66,CONMEBOL,0
1123,United States,Uruguay,0,1,25.818181818181817,26.09090909090909,2024-07-02,13.0,1643.34,2.0,1648.51,CONCACAF,16.0,1614.05,-1.0,1596.66,CONMEBOL,1
1124,United States,Uruguay,0,0,25.09090909090909,28.454545454545453,2022-06-05,13.0,1643.34,2.0,1648.51,CONCACAF,16.0,1614.05,-1.0,1596.66,CONMEBOL,21
1125,United States,Wales,1,1,24.90909090909091,27.181818181818183,2022-11-21,13.0,1643.34,2.0,1648.51,CONCACAF,20.0,1578.01,1.0,1578.01,UEFA,19
1126,United States,Bolivia,2,0,26.0,27.727272727272727,2024-06-23,13.0,1643.34,2.0,1648.51,CONCACAF,76.0,1308.12,-1.0,1324.21,CONMEBOL,22
1127,United States,Ecuador,1,1,26.272727272727277,26.545454545454547,2025-10-11,13.0,1643.34,2.0,1648.51,CONCACAF,44.0,1458.63,-2.0,1448.27,CONMEBOL,0
1128,United States,El Salvador,1,0,25.454545454545453,26.727272727272727,2023-03-27,13.0,1643.34,2.0,1648.51,CONCACAF,70.0,1346.04,0.0,1349.47,CONCACAF,23
1129,El Salvador,United States,1,1,27.181818181818183,24.181818181818183,2022-06-15,70.0,1346.04,0.0,1349.47,CONCACAF,13.0,1643.34,2.0,1648.51,CONCACAF,2
1131,United States,Guatemala,2,1,25.63636363636364,27.90909090909091,2025-07-02,13.0,1643.34,2.0,1648.51,CONCACAF,123.0,1138.4,1.0,1138.4,CONCACAF,23
1132,United States,Japan,2,0,27.09090909090909,27.363636363636363,2025-09-09,13.0,1643.34,2.0,1648.51,CONCACAF,23.0,1549.82,-3.0,1531.53,AFC,23
1133,Japan,United States,2,0,27.727272727272727,24.272727272727277,2022-09-23,23.0,1549.82,-3.0,1531.53,AFC,13.0,1643.34,2.0,1648.51,CONCACAF,12
1134,United States,Venezuela,3,1,24.0,27.0,2025-01-18,13.0,1643.34,2.0,1648.51,CONCACAF,58.0,1411.45,-1.0,1409.14,CONMEBOL,20
1135,United States,Colombia,1,5,25.818181818181817,29.818181818181817,2024-06-08,13.0,1643.34,2.0,1648.51,CONCACAF,19.0,1585.89,3.0,1607.15,CONMEBOL,21
1136,United States,Colombia,0,0,26.272727272727277,26.09090909090909,2023-01-29,13.0,1643.34,2.0,1648.51,CONCACAF,19.0,1585.89,3.0,1607.15,CONMEBOL,0
1137,United States,Uzbekistan,3,0,25.272727272727277,27.90909090909091,2023-09-09,13.0,1643.34,2.0,1648.51,CONCACAF,85.0,1277.02,1.0,1274.58,AFC,21
1138,United States,Serbia,1,2,23.63636363636364,24.454545454545453,2023-01-26,13.0,1643.34,2.0,1648.51,CONCACAF,25.0,1547.38,2.0,1547.38,UEFA,3
1139,Costa Rica,Panama,1,0,25.0,27.272727272727277,2024-11-15,42.0,1464.06,-7.0,1437.43,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,2
1140,Panama,Costa Rica,2,2,27.272727272727277,24.818181818181817,2024-11-19,63.0,1375.56,0.0,1379.34,CONCACAF,42.0,1464.06,-7.0,1437.43,CONCACAF,2
1141,Costa Rica,Panama,2,1,27.09090909090909,28.727272727272727,2023-06-27,42.0,1464.06,-7.0,1437.43,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,0
1142,Costa Rica,Panama,1,0,26.818181818181817,28.181818181818183,2023-03-29,42.0,1464.06,-7.0,1437.43,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,2
1143,Costa Rica,Panama,3,0,26.454545454545453,27.272727272727277,2023-11-17,42.0,1464.06,-7.0,1437.43,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,3
1144,Panama,Costa Rica,3,1,26.63636363636364,27.09090909090909,2023-11-21,63.0,1375.56,0.0,1379.34,CONCACAF,42.0,1464.06,-7.0,1437.43,CONCACAF,2
1145,Panama,Costa Rica,2,0,28.09090909090909,25.545454545454547,2022-06-02,63.0,1375.56,0.0,1379.34,CONCACAF,42.0,1464.06,-7.0,1437.43,CONCACAF,23
1147,Panama,Nicaragua,3,0,27.63636363636364,28.363636363636363,2025-06-11,63.0,1375.56,0.0,1379.34,CONCACAF,144.0,1062.21,1.0,1062.21,CONCACAF,0
1148,Panama,Nicaragua,3,2,27.272727272727277,24.363636363636363,2023-06-11,63.0,1375.56,0.0,1379.34,CONCACAF,144.0,1062.21,1.0,1062.21,CONCACAF,0
1150,Panama,Jamaica,4,1,27.727272727272727,27.545454545454547,2025-06-24,63.0,1375.56,0.0,1379.34,CONCACAF,62.0,1378.62,5.0,1412.13,CONCACAF,23
1151,Panama,Jamaica,0,1,28.272727272727277,28.181818181818183,2024-03-24,63.0,1375.56,0.0,1379.34,CONCACAF,62.0,1378.62,5.0,1412.13,CONCACAF,22
1153,Panama,Guyana,2,0,29.363636363636363,25.63636363636364,2024-06-07,63.0,1375.56,0.0,1379.34,CONCACAF,175.0,958.87,-1.0,958.87,CONCACAF,0
1155,Chile,Panama,1,6,26.90909090909091,27.0,2025-02-08,26.0,1543.16,2.0,1543.42,CONMEBOL,63.0,1375.56,0.0,1379.34,CONCACAF,23
1156,Panama,Honduras,4,5,28.454545454545453,27.545454545454547,2025-06-28,63.0,1375.56,0.0,1379.34,CONCACAF,78.0,1303.96,2.0,1332.16,CONCACAF,23
1157,Panama,Honduras,1,1,28.0,27.0,2022-03-25,63.0,1375.56,0.0,1379.34,CONCACAF,78.0,1303.96,2.0,1332.16,CONCACAF,1
1162,Montserrat,Panama,3,1,27.9,27.90909090909091,2024-06-10,178.0,950.71,0.0,950.71,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,1
1163,Cameroon,Panama,1,1,27.272727272727277,26.454545454545453,2022-11-18,38.0,1480.82,-12.0,1437.35,CAF,63.0,1375.56,0.0,1379.34,CONCACAF,10
1164,Bolivia,Panama,1,1,26.272727272727277,26.272727272727277,2026-01-18,76.0,1308.12,-1.0,1324.21,CONMEBOL,63.0,1375.56,0.0,1379.34,CONCACAF,21
1165,Bolivia,Panama,3,1,25.545454545454547,27.363636363636363,2024-07-02,76.0,1308.12,-1.0,1324.21,CONMEBOL,63.0,1375.56,0.0,1379.34,CONCACAF,1
1166,Bolivia,Panama,2,1,26.0,24.818181818181817,2023-08-27,76.0,1308.12,-1.0,1324.21,CONMEBOL,63.0,1375.56,0.0,1379.34,CONCACAF,20
1167,El Salvador,Panama,1,0,26.727272727272727,29.181818181818183,2025-10-11,70.0,1346.04,0.0,1349.47,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,1
1168,Panama,El Salvador,3,0,29.272727272727277,28.818181818181817,2025-11-19,63.0,1375.56,0.0,1379.34,CONCACAF,70.0,1346.04,0.0,1349.47,CONCACAF,1
1169,Panama,El Salvador,2,2,28.181818181818183,26.545454545454547,2023-07-05,63.0,1375.56,0.0,1379.34,CONCACAF,70.0,1346.04,0.0,1349.47,CONCACAF,0
1170,Belize,Panama,2,0,28.454545454545453,28.90909090909091,2025-06-08,170.0,967.42,0.0,967.42,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,1
1171,Guatemala,Panama,1,0,27.0,28.454545454545453,2025-06-21,123.0,1138.4,1.0,1138.4,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,2
1172,Panama,Guatemala,1,1,30.0,26.818181818181817,2025-09-09,63.0,1375.56,0.0,1379.34,CONCACAF,123.0,1138.4,1.0,1138.4,CONCACAF,1
1173,Guatemala,Panama,3,2,28.181818181818183,29.272727272727277,2025-11-14,123.0,1138.4,1.0,1138.4,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,2
1174,Guatemala,Panama,1,1,28.181818181818183,27.90909090909091,2023-09-11,123.0,1138.4,1.0,1138.4,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,0
1175,Panama,Guatemala,3,0,27.181818181818183,27.727272727272727,2023-10-18,63.0,1375.56,0.0,1379.34,CONCACAF,123.0,1138.4,1.0,1138.4,CONCACAF,1
1176,Guatemala,Panama,1,1,27.363636363636363,24.272727272727277,2023-03-13,123.0,1138.4,1.0,1138.4,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,0
1177,Venezuela,Panama,2,2,27.0,27.0,2022-11-15,58.0,1411.45,-1.0,1409.14,CONMEBOL,63.0,1375.56,0.0,1379.34,CONCACAF,17
1178,Suriname,Panama,0,0,26.90909090909091,29.363636363636363,2025-09-04,140.0,1077.57,1.0,1077.57,CONCACAF,63.0,1375.56,0.0,1379.34,CONCACAF,21
1179,Panama,Suriname,1,1,29.545454545454547,29.454545454545453,2025-10-15,63.0,1375.56,0.0,1379.34,CONCACAF,140.0,1077.57,1.0,1077.57,CONCACAF,1
1180,Azerbaijan,Jordan,1,2,26.272727272727277,27.90909090909091,2023-09-12,121.0,1139.02,1.0,1139.02,UEFA,90.0,1259.84,0.0,1255.69,AFC,16
1181,Jordan,Costa Rica,2,2,28.63636363636364,25.272727272727277,2026-03-27,90.0,1259.84,0.0,1255.69,AFC,42.0,1464.06,-7.0,1437.43,CONCACAF,17
1182,Jamaica,Jordan,2,1,27.818181818181817,27.272727272727277,2023-06-19,62.0,1378.62,5.0,1412.13,CONCACAF,90.0,1259.84,0.0,1255.69,AFC,12
1183,Jordan,Palestine,3,1,27.63636363636364,28.272727272727277,2025-03-20,90.0,1259.84,0.0,1255.69,AFC,100.0,1208.9,1.0,1208.9,AFC,18
1184,Palestine,Jordan,3,1,28.0,27.63636363636364,2024-09-10,100.0,1208.9,1.0,1208.9,AFC,90.0,1259.84,0.0,1255.69,AFC,14
1185,Jordan,Bahrain,0,1,30.0,28.90909090909091,2024-01-25,90.0,1259.84,0.0,1255.69,AFC,89.0,1263.61,-2.0,1252.19,AFC,11
1186,Albania,Jordan,2,4,27.363636363636363,27.454545454545453,2025-10-14,65.0,1374.98,-1.0,1374.98,UEFA,90.0,1259.84,0.0,1255.69,AFC,17
1187,Jordan,Philippines,4,0,27.545454545454547,28.272727272727277,2023-03-28,90.0,1259.84,0.0,1255.69,AFC,129.0,1129.91,1.0,1129.91,AFC,18
1188,Pakistan,Jordan,3,0,23.727272727272727,28.545454545454547,2024-03-21,197.0,866.81,-1.0,866.81,AFC,90.0,1259.84,0.0,1255.69,AFC,9
1189,Jordan,Pakistan,7,0,27.63636363636364,24.181818181818183,2024-03-26,90.0,1259.84,0.0,1255.69,AFC,197.0,866.81,-1.0,866.81,AFC,19
1190,Indonesia,Jordan,1,0,24.272727272727277,27.727272727272727,2022-06-11,160.0,1001.61,-4.0,992.31,AFC,90.0,1259.84,0.0,1255.69,AFC,19
1191,Russia,Jordan,0,0,26.181818181818183,27.09090909090909,2025-09-04,35.0,1493.42,1.0,1493.42,UEFA,90.0,1259.84,0.0,1255.69,AFC,17
1193,Malaysia,Jordan,4,0,28.727272727272727,28.545454545454547,2024-01-15,154.0,1034.53,0.0,1034.53,AFC,90.0,1259.84,0.0,1255.69,AFC,17
1194,Morocco,Jordan,2,3,29.454545454545453,27.09090909090909,2025-12-18,24.0,1547.42,-4.0,1529.93,CAF,90.0,1259.84,0.0,1255.69,AFC,16
1195,Oman,Jordan,3,0,30.818181818181817,26.454545454545453,2025-06-05,79.0,1301.0,0.0,1306.01,AFC,90.0,1259.84,0.0,1255.69,AFC,16
1196,Jordan,Oman,4,0,26.818181818181817,29.363636363636363,2024-10-15,90.0,1259.84,0.0,1255.69,AFC,79.0,1301.0,0.0,1306.01,AFC,16
1197,Jordan,Oman,1,0,26.63636363636364,27.181818181818183,2022-09-26,90.0,1259.84,0.0,1255.69,AFC,79.0,1301.0,0.0,1306.01,AFC,18
1198,Jordan,Mali,0,0,28.63636363636364,25.90909090909091,2025-11-18,90.0,1259.84,0.0,1255.69,AFC,48.0,1446.49,-5.0,1427.98,CAF,18
1199,Bolivia,Jordan,0,1,24.63636363636364,26.90909090909091,2025-10-10,76.0,1308.12,-1.0,1324.21,CONMEBOL,90.0,1259.84,0.0,1255.69,AFC,16
1200,Jordan,Nigeria,2,2,28.0,27.454545454545453,2026-03-31,90.0,1259.84,0.0,1255.69,AFC,32.0,1509.91,-4.0,1478.78,CAF,17
1201,India,Jordan,2,0,27.272727272727277,27.90909090909091,2022-05-28,104.0,1182.75,0.0,1182.75,AFC,90.0,1259.84,0.0,1255.69,AFC,16
1202,Lebanon,Jordan,1,2,31.09090909090909,29.272727272727277,2023-12-28,95.0,1228.97,0.0,1233.0,AFC,90.0,1259.84,0.0,1255.69,AFC,12
1203,Jordan,Syria,2,0,26.272727272727277,20.90909090909091,2022-09-23,90.0,1259.84,0.0,1255.69,AFC,91.0,1251.22,5.0,1268.54,AFC,18
1204,Kuwait,Jordan,3,1,26.272727272727277,27.272727272727277,2025-12-06,143.0,1065.56,1.0,1064.02,AFC,90.0,1259.84,0.0,1255.69,AFC,11
1205,Jordan,Kuwait,1,1,27.363636363636363,31.09090909090909,2024-09-05,90.0,1259.84,0.0,1255.69,AFC,143.0,1065.56,1.0,1064.02,AFC,18
1206,Kuwait,Jordan,1,1,28.90909090909091,26.818181818181817,2024-11-19,143.0,1065.56,1.0,1064.02,AFC,90.0,1259.84,0.0,1255.69,AFC,18
1207,Kuwait,Jordan,3,0,28.727272727272727,27.90909090909091,2022-06-14,143.0,1065.56,1.0,1064.02,AFC,90.0,1259.84,0.0,1255.69,AFC,16
1208,Jordan,Nepal,2,0,27.181818181818183,23.454545454545453,2022-06-08,90.0,1259.84,0.0,1255.69,AFC,167.0,982.22,-2.0,972.45,AFC,19
1210,Uzbekistan,Jordan,0,0,28.454545454545453,26.63636363636364,2025-01-27,85.0,1277.02,1.0,1274.58,AFC,90.0,1259.84,0.0,1255.69,AFC,17
1211,Serbia,Jordan,2,3,26.727272727272727,26.818181818181817,2023-06-16,25.0,1547.38,2.0,1547.38,UEFA,90.0,1259.84,0.0,1255.69,AFC,18
1212,Tajikistan,Jordan,1,0,26.0,29.09090909090909,2024-02-02,115.0,1152.56,-1.0,1152.56,AFC,90.0,1259.84,0.0,1255.69,AFC,11
1213,Jordan,Tajikistan,3,0,28.545454545454547,25.545454545454547,2024-06-06,90.0,1259.84,0.0,1255.69,AFC,115.0,1152.56,-1.0,1152.56,AFC,17
1214,Tajikistan,Jordan,1,1,25.181818181818183,27.63636363636364,2023-11-16,115.0,1152.56,-1.0,1152.56,AFC,90.0,1259.84,0.0,1255.69,AFC,13
1215,Denmark,Croatia,1,0,28.0,27.0,2022-06-10,9.0,1654.54,0.0,1654.54,UEFA,15.0,1620.74,0.0,1620.74,UEFA,18
1216,Croatia,Denmark,2,1,27.818181818181817,29.181818181818183,2022-09-22,15.0,1620.74,0.0,1620.74,UEFA,9.0,1654.54,0.0,1654.54,UEFA,18
1217,Croatia,Albania,2,2,29.90909090909091,27.363636363636363,2024-06-19,15.0,1620.74,0.0,1620.74,UEFA,65.0,1374.98,-1.0,1374.98,UEFA,13
1218,Croatia,Italy,1,1,28.272727272727277,27.454545454545453,2024-06-24,15.0,1620.74,0.0,1620.74,UEFA,6.0,1740.77,0.0,1740.77,UEFA,19
1219,Croatia,Canada,4,1,29.0,27.727272727272727,2022-11-27,15.0,1620.74,0.0,1620.74,UEFA,33.0,1497.82,-7.0,1462.32,CONCACAF,16
1220,Croatia,Slovenia,1,1,28.181818181818183,27.0,2022-03-26,15.0,1620.74,0.0,1620.74,UEFA,64.0,1375.42,-1.0,1375.42,UEFA,14
1221,Croatia,Montenegro,4,0,29.181818181818183,27.545454545454547,2025-09-08,15.0,1620.74,0.0,1620.74,UEFA,72.0,1342.89,0.0,1342.89,UEFA,18
1222,Montenegro,Croatia,3,2,28.09090909090909,27.272727272727277,2025-11-17,72.0,1342.89,0.0,1342.89,UEFA,15.0,1620.74,0.0,1620.74,UEFA,19
1223,Croatia,North Macedonia,3,0,29.09090909090909,29.09090909090909,2024-06-03,15.0,1620.74,0.0,1620.74,UEFA,67.0,1367.23,0.0,1367.23,UEFA,17
1224,Croatia,Wales,1,1,29.0,27.0,2023-03-25,15.0,1620.74,0.0,1620.74,UEFA,20.0,1578.01,1.0,1578.01,UEFA,19
1225,Wales,Croatia,1,2,26.09090909090909,28.63636363636364,2023-10-15,20.0,1578.01,1.0,1578.01,UEFA,15.0,1620.74,0.0,1620.74,UEFA,18
1228,Croatia,Latvia,5,0,28.545454545454547,26.727272727272727,2023-09-08,15.0,1620.74,0.0,1620.74,UEFA,135.0,1100.03,1.0,1100.03,UEFA,18
1229,Latvia,Croatia,2,0,25.545454545454547,27.545454545454547,2023-11-18,135.0,1100.03,1.0,1100.03,UEFA,15.0,1620.74,0.0,1620.74,UEFA,17
1230,Croatia,Bulgaria,2,1,27.818181818181817,25.545454545454547,2022-03-29,15.0,1620.74,0.0,1620.74,UEFA,71.0,1345.47,0.0,1345.47,UEFA,14
1231,Croatia,Poland,1,0,27.181818181818183,26.545454545454547,2024-09-08,15.0,1620.74,0.0,1620.74,UEFA,28.0,1530.62,1.0,1530.62,UEFA,18
1232,Poland,Croatia,3,3,25.181818181818183,27.0,2024-10-15,28.0,1530.62,1.0,1530.62,UEFA,15.0,1620.74,0.0,1620.74,UEFA,18
1233,Gibraltar,Croatia,7,0,24.181818181818183,28.545454545454547,2025-06-06,203.0,853.6,0.0,853.6,UEFA,15.0,1620.74,0.0,1620.74,UEFA,18
1234,Croatia,Gibraltar,3,0,25.818181818181817,24.63636363636364,2025-10-12,15.0,1620.74,0.0,1620.74,UEFA,203.0,853.6,0.0,853.6,UEFA,18
1235,Armenia,Croatia,1,0,26.0,28.63636363636364,2023-09-11,92.0,1242.24,0.0,1242.24,UEFA,15.0,1620.74,0.0,1620.74,UEFA,16
1236,Croatia,Armenia,1,0,27.545454545454547,25.545454545454547,2023-11-21,15.0,1620.74,0.0,1620.74,UEFA,92.0,1242.24,0.0,1242.24,UEFA,19
1237,Colombia,Costa Rica,3,0,29.09090909090909,24.63636363636364,2024-06-28,19.0,1585.89,3.0,1607.15,CONMEBOL,42.0,1464.06,-7.0,1437.43,CONCACAF,22
